<div>楽しみ</div>,たのしみ,③④,<div>[名•ナ形]乐趣，趣味;期待</div>,△楽しみにしている。/期待着。,"","",[sound:楽しみ.mp3]
<div>頼もしい</div>,たのもしい,④,<div>[イ形]可靠的，靠得住的</div>,△頼もしい男/可靠的男人,"","",[sound:頼もしい.mp3]
<div>〜束</div>,〜たば,"","[接尾]<span class=""Apple-tab-span"" style=""white-space: pre""> </span>捆，把,束",<div>△札束/成捆的钞票</div><div>△花束/花束</div>
<div>足袋</div>,たび,①,[名]日式短袜,△足袋を履く。/穿布袜。,"","",[sound:足袋.mp3]
<div><div>旅立つ</div></div>,たびだつ,③,[自動1]启程;死亡,<div>△東京に旅立つ。/启程去东京。</div><div>△冥土に旅立つ。/命赴黄泉。</div>,<div>出発（しゅっぱつ）[0][名•自動3]出发，启程；事物的开端</div>,"",[sound:旅立つ.mp3]
<div>たびたび</div>,たびたび,[0],[副]屡屡，多次,<div>△たびたび先生のお宅まで訪問する。/多次去老师家拜访。</div>,"","",[sound:baidu-863adda1-88dfb3f2-f5a09692-b112e58e-64e5f933.mp3]
<div>多忙</div>,たぼう,[0],[名•ナ形]繁忙，忙碌,△多忙な毎日を送る。/每天都过得非常忙碌。,"","",[sound:多忙.mp3]
<div>たま</div>,たま,[0],[名•ナ形]偶尔，偶然,<div>△運動と言えばたまに散歩に出かける程度</div><div>だ。/要说运动，也就只不过偶尔出门散散步。</div>,"","",[sound:baidu-6c2f32a0-9d7fec81-e8c0e2f0-8291a598-eb070512.mp3]
dam,ダム,①,[名]水项，水库&nbsp;,△重力ダム/重力水坝,"","",[sound:ダム.mp3]
<div>溜め息</div>,ためいき,③,[名]叹气，长吁短叹,"","",溜め息をつく。/唉声叹气。,[sound:溜め息.mp3]
<div>試す</div>,ためす,②,[他動1]试，试验,△実力を試す。/测试实力。,"<div>試みる（こころみる)④[他動2]尝试着做,</div><div>试验</div>","",[sound:試す.mp3]
<div>ためらう</div>,ためらう,③,[自他動1]踌躇，犹豫,△判断をためらう。/犹豫如何（下）判断。,<div>躊躇（ちゅうちょ）①[名•自動3]犹豫，磨磨蹭蹭</div>,"",[sound:baidu-da9ceac8-0550d6d4-66cbda32-fda1064b-7d7db8cf.mp3]
<div>保つ</div>,たもつ,②,"[他動1]维持,保持;维护",<div>△健康を保つ。/維持健康。</div><div>△平和が保たれる。/和平得以维持。</div>,"維持(いじ）①[名•他動3]维持,维护","",[sound:保つ.mp3]
<div>頼り</div>,たより,①,"[名]依靠，倚仗,关系",<div>△親を賴りにする。/倚仗父母。</div><div>△頼りを求めて就職する。/托关系找工作。</div>,<div>便り（たより）①[名]消息;访问，来临</div>,"",[sound:頼り.mp3]
<div>頼りない</div>,たよりない,④,<div>[イ形]无依无靠的;靠不住的</div>,△賴りない身の上/无依无靠的境遇,"","",[sound:頼りない.mp3]
<div>〜だらけ</div>,〜だらけ,<div><br /></div>,<div>[接尾](接在名词后）全是……，满是……</div>,△ほこりだらけ/满是灰尘
<div>だらしない</div>,だらしない,④,<div>[イ形]散漫的，邋遢的；没出息的；不检点的</div>,△だらしない態度/漫不经心的态度,"","",[sound:だらしない.mp3]
<div>足る</div>,たる,[0],<div>[自動1]足够，充分;心满意足；有价值</div>,"",足りる（たりる）[0][自動2]足够；值得；可以，行<div>足るを知る。/知足。<br></div>,"",[sound:足る.mp3]
<div>誰しも</div>,だれしも,①,<div>[副]谁都……，无论是谁</div>,<div>△誰しも命は惜しい。/谁都珍惜自己的</div><div>生命。</div><div><div>△誰しも爱する人と別れたくはない。/无论是谁都不想和心爱的人分开。</div></div>,"","",[sound:baidu-0172e1c9-3440e1b7-0bb51fc3-f1e72d1b-76e1a5ae.mp3]
<div>誰一人</div>,だれひとり,①[0],"[副](后接否定）谁都(不)<span class=""Apple-tab-span"" style=""white-space: pre""> </span>，一个人都(不)&nbsp;",△誰一人賛成しない。/没有一个人赞成。,"","",[sound:誰一人.mp3]
<div>垂れる</div>,たれる,②,<div>[自他動2](自）下垂，低垂;滴；（他）使……下垂，悬挂</div>,<div>△よだれが垂れる。/流ロ水。</div><div>△頭を垂れる。/耷拉着脑袋。</div>,"","",[sound:baidu-1651364a-5cd56ae6-0913215c-b518ad3b-07ad2d4a.mp3]
<div>短〜</div>,たん〜,"",[接頭]短……，短促,<div>△短距離/短距离</div><div>△短時間/短时间</div>
<div>段</div>,だん,①,[名]台阶;段落;等级,<div>△一番上の段/最上面的台阶</div><div>△文章をいくつかの段に分ける。/将文章分成若干段落。</div>,"","",[sound:段.mp3]
<div>〜団</div>,〜だん,"","[接尾]…<span class=""Apple-tab-span"" style=""white-space: pre""> </span>…伙伴，同事,组，群",△暴力団/暴力团伙
<div>&nbsp;~談</div>,〜だん,"","[接尾]<span class=""Apple-tab-span"" style=""white-space: pre""> </span>….之谈，故事","△経験談/经验之谈<span class=""Apple-tab-span"" style=""white-space: pre""> </span>"
<div>炭鉱</div>,たんこう,[0],[名]煤矿，矿山,△炭鉱事故/煤矿事故，矿难灾害,"","",[sound:炭鉱.mp3]
<div>短縮</div>,たんしゅく,[0],<div>[名•自他動3]缩短，缩减</div>,△労働時間を短縮する。/缩短劳动时间。,"<div>延長（えんちょう）[0] [名.他動3]延长,延续</div>","",[sound:短縮.mp3]
<div>単純</div>,たんじゅん,[0],<div>[名.ナ形]简单的，单一;天真，片面</div>,△単純な考え/天真的想法,"","",[sound:単純.mp3]
<div>誕生</div>,たんじょう,[0],"<div>[名•自動3]诞生，出生,(新事物)开始，成立</div>",<div>△誕生日/生日</div><div>△新しい内閣が誕生する。/新内阁诞生。</div>,"","",[sound:誕生.mp3]
<div>たんす</div>,たんす,[0],[名]衣橱，橱柜,<div>△洗濯物をたんすにしまう。/将洗好的衣服收进衣橱。</div><div>△たんす預金/私房钱</div>,"","",[sound:baidu-6ad0cdaf-a58b46ba-b76d0122-08a308b1-1dd3d477.mp3]
<div>淡水</div>,たんすい,[0],[名]淡水,△淡水魚/淡水鱼,鹹水（かんすい）[0][名]盐水，咸水,"",[sound:淡水.mp3]
<div>単数</div>,たんすう,③,[名]单数，数量单一,"","<div>複数(ふくすう）③[名]复数,有两个以上</div>","",[sound:単数.mp3]
<div>単調</div>,たんちょう,[0],[名•ナ形]单调.单一,△単調な生活が続く。/持续单调的生活。,"","",[sound:単調.mp3]
<div>単なる</div>,たんなる,①,[連体]仅仅，只是,<div>△単なるうわさに過ぎない。/只不过是浼言蜚语。</div>,"","",[sound:単なる.mp3]
<div>短編</div>,たんぺん,[0],[名]短篇,△短編小説/社篇小说,長編（ちょうへん）[0] [名]长篇,"",[sound:短編.mp3]
<div>男優</div>,だんゆう,[0],[名]男演员,"",<div>アクター（actor)①[名]演员，特別是男</div><div>演员&nbsp;</div>,"",[sound:男優.mp3]
地位,ちい,①,"[名]位置,场所;地位，身份",△重要な地位を占める。/占据重要地位。,"","",[sound:地位.mp3]
<div>知恵</div>,ちえ,②,"[名]智慧,聪明才智",<div>△知恵を集めて対策を講じる。/集中智慧研究对策。</div>,"",<div>△知恵が回る。/头脑灵活，足智多谋。</div><div>△知恵の持ち腐れ/虽有智慧却不应用；怀才不遇</div><div>△知恵を絞る。/绞尽脑汁，想尽办法。</div>,[sound:知恵.mp3]
<div>地下</div>,ちか,①②,[名]地下；阴间；隐蔽的场所,△地下に眠る。/长眠于地下。,"<div>△地上（ちじょう）[0] [名]地面，地面之上；人世,人间</div><div>地価（ちか)①②[名]地价，买卖土地的价格</div>",<div>地下に潜る。/潜入地下，转为地下的秘</div><div>密活动。</div>,[sound:地下.mp3]
<div>誓う</div>,ちかう,[0]②,"[自動1]发誓,宣誓",心に誓う。/心里发誓，誓愿。,<div>誓い（ちかい)[0][名]誓言，盟誓；发誓.</div><div>许愿</div>,"",[sound:誓う.mp3]
<div>違える</div>,ちがえる,[0]&nbsp;,<div>[他動2]使···不一样；弄错</div>,△設計を違える。/设计得不一样。<div>△道を違える。/搞错路。</div>,"","",[sound:baidu-3dc48ba6-a4c1244c-8432141d-b75f566f-d02e9290.mp3]
<div>地下水</div>,ちかすい,②,[名]地下水,"",地表水（ちひょうすい）②[名]地表水,"",[sound:地下水.mp3]
<div>近々</div>,ちかぢか,②[0],[副]不久，最近,△近々行くつもりだ。/最近打算去ー趟。,"","",[sound:baidu-b6fbb118-a457c591-42974aaf-9ab84eb5-f0240685.mp3]
<div>近道</div>,ちかみち,②,[名]近道;捷径,"","遠道（とおみち)[0] [名]远路;绕道,绕远",勉強に近道無し。/学习没有捷径可循。,[sound:近道.mp3]
カづく,<div>ちからづく</div>,<!--anki-->④,<div>[自動1]恢复体力；起劲，来劲</div>,<div>△先生の励ましの言葉にカづく。/老师鼓励的话语使我充满了千劲。</div>,"","",[sound:baidu-be043b40-0166da02-6993eed3-ba67600c-05ebeeb7.mp3]
<div>力づける</div>,ちからづける,⑤,<div>[他動2]使充满カ量;鼓励，激励</div>,<div>△ファンの声援にカづけられた。/为粉丝们的声援所鼓舞。</div>,"","",[sound:力づける.mp3]
<div>ちぎる</div>,ちぎる,②,"[他動1]撕碎,撕烂;掐掉，拧掉",△紙をちぎる。/把纸撕碎。,"","",[sound:baidu-c6fa4840-f2831611-19e39bd1-716bcf83-0aae701e.mp3]
<div>地区</div>,ちく,①②,"[名]地区,地域",<div>△各地区を回って講演する。/到各地区进行(巡回）演讲。</div>,"","",[sound:地区.mp3]
<div>知事</div>,ちじ,①,[名]知事，（日本）统辖和代表都、道、府、县的长官,△知事に当選する。/当选为知事。,"","",[sound:知事.mp3]
<div>地質</div>,ちしつ,[0],[名]地质,△地質调査/地质调查,"","",[sound:地質.mp3]
知人,ちじん,[0],[名]相识，熟人,<div>△知人に勧められて挑戦する。/听熟人劝说(决定）挑战。</div>,知り合い（しりあい）[0][名]熟人，相识,"",[sound:知人.mp3]
<div>地帯</div>,ちたい,①,[名]地带,<div>△乾燥地帯/干燥地带</div>,"","",[sound:地帯.mp3]
<div>縮まる</div>,ちぢまる,[0],"<div>[自動1]缩短；提缩,胆怯</div>",<div>△差が縮まる。/差距缩小。</div><div>△寿命が縮まる。/寿命缩短。</div>,"","",[sound:縮まる.mp3]
<div>秩序</div>,ちつじょ,①②,[名]秩序，条理,<div>△社会秩序を乱す。/扰乱（正常的）社会</div><div>秩序。</div>,"","",[sound:秩序.mp3]
<div>tip</div>,チップ,①,[名]小费,△チップを弾む。/慷慨给小费。,"","",[sound:チップ.mp3]
<div>地点</div>,ちてん,①[0]②,<div>[名]地点，一定的位置、场所</div>,<div>△観察地点/观測地点</div><div>△折り返し地点/折返地&nbsp;</div>,"","",[sound:地点.mp3]
<div>知能/智能</div>,ちのう,①,[名]智力，智慧,<div>△知能程度の高い子/智力发达的孩子</div>,"","",[sound:知能.mp3]
<div><div>地平線</div></div>,ちへいせん,[0],[名]地平线,△太陽が地平線に沈む。/太阳下沉.,"","",[sound:地平線.mp3]
<div>〜着</div>,〜ちゃく,"",[接尾]……套、件;到达···,<div>△夜8時着の飛行機/晚上八点抵达的飞机</div><div>△スーツ1着/一套西装</div>
<div>着実</div>,ちゃくじつ,[0],[名•ナ形]踏实，稳健,<div>△着実な努力/蹯踏实实的努力</div>,"","",[sound:着実.mp3]
<div>着々</div>,ちゃくちゃく,[0],<div>[副]顺利进展，稳扎稳打</div>,△仕事が着々と進んでいる。/工作顺利开展。,"","",[sound:着々.mp3]
<div>chat</div>,チャット,①,[名•自動3]聊天,<div>△同時に二人とチャットする。/同时与两个人网上聊天。</div>,"","",[sound:baidu-6672aba0-31f221ee-3833b348-a4c6fe81-fa7646d9.mp3]
<div>challenge</div>,チャレンジ,②①,<div>[名•自動3]挑战</div>,<div>△日本語能力試験にチャレンジする。/挑战日语能力考。</div>,"","",[sound:チャレンジ.mp3]
<div>channel</div>,チャンネル,[0]①,<div>[名]海峡，通道；频道</div>,△チャンネルを変える。/调换频道。,"","",[sound:チャンネル.mp3]
<div>注</div>,ちゅう,[0],[名]注释，注解,△注をつける。/标明注解，加注。,"","",[sound:注.mp3]
<div>中央</div>,ちゅうおう,③,<div>[名]中央，中心位置；中枢;首都</div>,<div>△中央部/中心地区</div><div>△中央政府/中央政府</div><div>△人口が中央に集中する。/人口集中于首都。</div>,"","",[sound:中央.mp3]
<div>中間</div>,ちゅうかん,[0],<div>[名]中间，两者之间；中立的，非极端的；中途</div>,<div>△中間点/中间点</div><div>△中間派/中间派</div><div>△中間テスト/期中考试</div>,"","",[sound:中間.mp3]
<div>忠告</div>,ちゅうこく,[0],<div>[名•自他動3]忠告，诚恳地劝告</div>,<div>△先輩として忠告する。/身为前辈作出忠告。</div>,"",忠告に耳を貸さない。/不听劝。,[sound:忠告.mp3]
<div>抽象的</div>,ちゅうしょうてき,[0],<div>[ナ形]抽象的;难懂的</div>,△抽象的な説明/抽象的解释,△具体的（ぐたいてき）[0][ナ形]具体的,"",[sound:抽象的.mp3]
<div>中世</div>,ちゅうせい,①,[名]中世,△中世文学/中世纪文学,"","",[sound:中世.mp3]
<div>中性</div>,ちゅうせい,[0],[名]中性,<div><div>△中性洗剤/中性洗涤剂，水溶液为中性的合成洗洗涤</div></div><div>△中性土壌/中性土壤</div>,"","",[sound:中性.mp3]
<div>中退</div>,ちゅうたい,[0],<div>[名•自動3]中途退学，肄业</div>,△大学を中退する。/大学肄业。,"","",[sound:中退.mp3]
<div>中途</div>,ちゅうと,[0],[名]中途，半途,△中途で引き返す。/中途折返。,<div>途中（とちゅう)[0][名]中途，路途中；事情还未做完时</div>,"",[sound:中途.mp3]
<div>中途半端</div>,ちゅうとはんぱ,④,<div>[名•ナ形]半途而废;不明确的，模糊的</div>,<div>△仕事を中途半端で投げ出す。/工作未完成就弃置ー旁。</div><div>△中途半端なやり方/不彻底的做法</div>,"","",[sound:中途半端.mp3]
<div>中毒</div>,ちゅうどく,①,[名•自動3]中毒,△食中毒/食物中毒&nbsp;,"","",[sound:中毒.mp3]
<div>〜庁</div>,〜ちょう,"",[接尾]……厅、署，官署,<div>△国税庁/国税局</div><div>△防衛庁/防卫厅</div>
〜帳,〜ちょう,"","[接尾]<span class=""Apple-tab-span"" style=""white-space: pre""> </span>本子&nbsp;",△練習帳/练习本<div>△電話帳/电话簿</div>
<div>超〜</div>,ちょう〜,"",<div>[接頭]超级、特別超……，脱离</div>,△超満員/超满座，人极其多
<div>超過</div>,ちょうか,[0],[名•他動3]超过，超越,△制限時間を超過する。/超出指定时间。,"","",[sound:超過.mp3]
<div>朝刊</div>,ちょうかん,[0],[名]晨报，早报,"",夕刊（ゆうかん）[0][名]晚报，傍晚发行的报纸<br>,"",[sound:朝刊.mp3]
<div>彫刻</div>,ちょうこく,[0],<div>[名•自他動3]雕刻，雕塑</div>,△仏像を彫刻する。/雕刻佛像。,"","",[sound:彫刻.mp3]
<div>長短</div>,ちょうたん,①,<div>[名]长与短;长短处，优缺点</div>,<div>△距離の長短を比べる。/比较距离的长短。</div><div>△長短相補う。/取长补短。</div>,"","",[sound:長短.mp3]
<div>&nbsp;重複</div>,ちょうふく/じゅうふく,[0],[名•自動3]重复,<div>△話が重複する。/讲话重复。</div><div>△説明の重複を避ける。/避免重复解释。</div>,"","",[sound:重複.mp3]
<div>直後</div>,ちょくご,①,<div>[名•副]不久；紧接在……后面</div>,<div>△終戦直後/战争刚结束不久</div><div>△先頭の直後を走る。/跑在第二位。</div>,"","",[sound:直後.mp3]
<div>直線</div>,ちょくせん,[0],[名]直线,△直線距離/直线距离,曲線（きょくせん）[0][名]曲线,"",[sound:直線.mp3]
<div>直前</div>,ちょくぜん,[0],<div>[名•副]就要……的时候;就在……前面</div>,<div>△出発直前に連絡する。/临近出发前联系。</div><div>△車の直前を横切る。/从车身前橫穿过去。&nbsp;</div>,"","",[sound:直前.mp3]
<div>直通</div>,ちょくつう,[0],<div>[名•自動3]直接接通;直达</div>,<div>△直通電話/直线电话</div><div>△直通列車/直达列车</div>,"","",[sound:直通.mp3]
<div><div>直流</div></div>,ちょくりゅう,[0],<div>[名•自動3]直流，直流电;笔直地流动；嫡系，直系</div>,<div>△直流電流/直流电流</div><div>△源氏の直流/源氏的嫡系</div>,"","",[sound:直流.mp3]
<div>貯蔵</div>,ちょぞう,[0]&nbsp;,[名•他動3]储藏，储存,<div>△冬に備えて食糧を貯蔵する。/储存粮食为过冬做准备。</div>,"","",[sound:貯蔵.mp3]
<div>直角</div>,ちょっかく,[0],[名]直角,△直角三角形/直角三角形,"","",[sound:直角.mp3]
<div>直径</div>,ちょっけい,[0]&nbsp;,[名]直径,△直径1メートルの柱/直径一米的柱子,半径（はんけい）①[名]半径&nbsp;,"",[sound:直径.mp3]
<div><div><div>散らかる</div></div></div>,ちらかる,[0],<div>[自動1]散乱，凌乱</div>,△雑誌が机に散らかる。/杂志散在桌面上。,"","",[sound:散らかる.mp3]
<div>散らす</div>,ちらす,[0],[他動1]散布.撒开;消肿,<div>△紙屑を散らす。/撒纸屑。</div><div>△気を散らす。/分散注意力。</div>,"","",[sound:散らす.mp3]
<div>散らばる</div>,ちらばる,[0],<div>[自動1]散乱，四处都是</div>,<div>△風で落菜が散らばる。/风吹得落叶散开</div><div>一地。</div><div>△卒業生が全国に散らばる。/毕业生奔赴全国各地。</div>,"","",[sound:散らばる.mp3]
<div>ちらりと</div>,<!--anki-->ちらりと,②③,"[副]一晃,ー闪；稍微，偶尔",<div>△窓から彼女の姿がちらりと見えた。/从窗户一晃看到她的身影了。</div><div>△人事異動のうわさをちらりと聞いた。/对人事变动的消息略有耳闻.</div>,"","",[sound:baidu-9e22e622-c84fb8d7-6947526c-2fd145f6-74f48c3c.mp3]
<div>ちり紙</div>,ちりがみ,[0]&nbsp;,[名]卫生纸，手纸,"",<div>トイレットぺ一パ一（toilet paper)[6][名]手纸，厕纸</div>,"",[sound:baidu-d2516b63-cbdf6236-c2a6f4d5-1a3ba9cf-2b012ee8.mp3]
<div>賃</div>,ちん,①,"[名]エ资•报酬；费用,租金",<div>△家貨/房租，房钱</div><div>△運貸/运费</div>,"","",[sound:baidu-ad2c440f-5c7bd8f1-11dc22d0-a3cc1f91-37b91237.mp3]
<div>追加</div>,ついか,[0],[名•他動3]追加，添补,<div>△予算を追加する。/追加预算。</div>,"","",[sound:追加.mp3]
<div>追求</div>,ついきゅう,[0],<div>[名•他動3]追求.顽强地追逐</div>,△幸福を追求する。/追求幸福。,<div>追及(ついきゅう）[0] [名•他動3]追究;追査</div>,"",[sound:追求.mp3]
<div>通過</div>,つうか,[0],<div>[名.自他動3]通过，经过;顺利通过，合格</div>,<div>△台風が通過する。/台风经过。</div><div>△面接試験を通過する。/通过面试。</div>,パス（pass)①[名•自他動3]合格；传球；跳过自己而轮到下ー个人,"",[sound:通過.mp3]
<div>通貨</div>,つうか,[1],[名]通货，通用货币,<div>△通貨膨張/通货膨胀</div><div>△通貨政策/货币政策</div>,"","",[sound:通貨.mp3]
<div>通行</div>,つうこう,[0],"[名•自動3]通行,通过",△一方通行/单向通行,通行止め(つうこうどめ）[0][名]禁止通行,"",[sound:通行.mp3]
<div>通じる</div>,つうじる,[0],[自他動2]=通ずる(つうずる）[0][自他動3](自）慷得；精通;(他）接通；通过……；整个……,<div>△話が通じない。/说不清楚，难以沟通。</div><div>△テレビを通じて知らせる。/通过电视通知。</div><div>△四季を通じて暖かい。/四季温暖。</div>,"","",[sound:通じる.mp3]
<div>通用</div>,つうよう,[0],<div>[名•自動3]通用；流通；经常使用</div>,△英語は世界に通用する言語だ。/英语是世,"","",[sound:通用.mp3]
<div>通路</div>,つうろ,①,[名]通道，出入口,△通路を塞ぐ。/堵住通行的道路。,"","",[sound:通路.mp3]
<div>使い果たす</div>,つかいはたす,<div>⑤</div>,<div>[他動1]用尽，花光</div>,△燃料を使い果たす。/用尽燃料。,"","",[sound:使い果たす.mp3]
<div>使い分け</div>,つかいわけ,[0],<div>[名]区分使用，灵活运用</div>,△言葉の使い分け/区分使用用语,"","",[sound:使い分け.mp3]
<div>〜付き</div>,〜つき,"",<div>[接尾](接在名词后）相应身体部位的样子;附有，附带</div>,<div>△顔付き/相貌，神色</div><div>△風呂付きのアパート/带浴室的公寓&nbsp;</div>
<div>突き当たる</div>,つきあたる,④,<div>[自動1]走不通；碰撞</div>,<div>△突き当たったら右を曲がってください。/走到底之后往右拐。</div><div>△壁に突き当たる。/碰壁。</div>,<div>突き当たり（つきあたり）[0][名]尽头，走到底</div>,"",[sound:突き当たる.mp3]
<div>尽きる</div>,つきる,②,<div>[自動2]用完;结束;达到极限</div>,<div>△話が尽きない。/有说不完的话。</div><div>△運が尽きる。/好运到头，气数已尽。</div>,"","",[sound:尽きる.mp3]
<div>次ぐ</div>,つぐ,[0],[自動1]继……；次于，亚于,<div>△アメリカに次ぐ先進国/仅次于美国的先进国家</div>,"","",[sound:次ぐ.mp3]
<div>尽くす</div>,つくす,②,[自他動1]尽力，效カ,△社会に尽くす。/为社会效力。,"",手を尽くす。/想方设法。,[sound:尽くす.mp3]
<div>〜付け</div>,〜づけ,"",<div>[接尾](接在名词后）附上，加上;……日期</div>,<div>△さん付けで呼ぶ。/加上敬称来叫。</div><div>△10月25日付けの新聞/十月二十五日的报纸</div>
<div>付け加える</div>,つけくわえる,⑤[0],<div>[他動2]补充，添加</div>,<div>△一言付け加える。/补充说一句。</div>,"","",[sound:付け加える.mp3]
<div><div>着ける</div></div>,つける,②,[他動2]穿戴;担任,△水着を着ける。/穿上泳衣。,"","",[sound:着ける.mp3]
<div>点ける</div>,つける,②,[他動2]打开;点燃,<div>△ラジオを点ける。/打开收音机。</div><div>△火を点ける。/点火。</div>,"","",[sound:baidu-fd688fd0-9ab23ec4-0a955d66-879a7550-98fb39c6.mp3]
<div>浸ける</div>,つける,[0],[他動2]浸没,△綿棒をアルコールに浸ける。/把棉棒浸入酒里。,"","",[sound:baidu-744531cf-cbef38f4-3068c555-e33a8217-30480054.mp3]
<div>続き</div>,つづき,[0],[名]后续，下文,△続きを楽しみに待っている。/期待后续篇。,<div>続く（つづく）[0] [自動1]连续不断；紧接着;维持，支撑</div>,"",[sound:続き.mp3]
<div>突っ込む</div>,つっこむ,③,<div>[自他動1]闯入；深入;扎入;追究;干预</div>,<div>△ポケットに手を突っ込む。/手插入袋中。</div><div>△他人亊に首を突っ込む。/过分关心别人</div><div>的事。</div>,"","",[sound:突っ込む.mp3]
<div>〜包み</div>,〜づつみ,"",[接尾]……袋、包,△紙包み/纸包&nbsp;
<div>勤め</div>,つとめ,③,"[名]上班,工作,干活",△勤めに出る。/参加工作，去上班。&nbsp;,"","",[sound:勤め.mp3]
<div>務め</div>,つとめ,③,"[名]职责，本分,义务",<div>△国民としての務めを果たす。/尽到公民的义务。&nbsp;</div>,"","",[sound:務め.mp3]
<div>勤める</div>,つとめる,③,[他動2]就职，工作,△貿易会社に勤める。/在贸易公司上班。,"","",[sound:勤める.mp3]
<div>務める</div>,つとめる,③,[他動2]担任，担当,<div>△会長を務める。/担任会长。&nbsp;</div>,"","",[sound:務める.mp3]
<div>努める</div>,つとめる,③,<div>[自動2]尽力，努力；强忍着……</div>,<div>△研究に努める。/致力于研究。</div><div>△笑うまいと努める。/强忍住不笑。</div>,"","",[sound:努める.mp3]
<div>綱</div>,つな,②,[名]绳索，钢缆;命脉.靠山,<div>△網を引く。/拉後索。</div>,"",綱を張る。/成为橫纲（最高级相扑力士）；成为冠军。,[sound:綱.mp3]
<div>繋がり</div>,つながり,[0],<div>[名]接连，相连；关联，联系</div>,△血の繋がりがある。/有血缘关系。,"","",[sound:繋がり.mp3]
<div>繋げる</div>,つなげる,[0],[他動2]接上，连上,△手を繋げる。/手牵手。,<div>繫ぐ（つなぐ）[0] [他動1]绑，栓；串起来;维持</div>,"",[sound:繋げる.mp3]
<div>常々</div>,つねづね,②③,[名•副]平素，经常,△常々の心がけが大切だ。/平日里的用心很重要。,"","",[sound:常々.mp3]
<div>常に</div>,つねに,①,[副]总是，经常,△常に念頭に置く。/总是记在心上。,"","",[sound:常に.mp3]
<div>つまずく</div>,つまずく,③[0],[自動1]绊倒，跌倒;受挫,<div>△石につまずいて転ぶ。/绊到石头而摔倒。</div><div>△二次面接でつまずく。/在第二次面试的时候栽了跟头。</div>,"","",[sound:baidu-b5c0cea3-5ba9dcff-7011edd2-db303a07-b2476037.mp3]
<div>つまみ</div>,つまみ,[0],[名]旋钮，开关;下酒菜,<div>△つまみを回す。/转动按钮。</div><div>△ビールのつまみ/喝啤酒时的简单小菜</div>,"","",[sound:baidu-291e5742-9440a9ef-74949723-6061c0f3-d28502b1.mp3]
<div>詰まる</div>,つまる,②,[自動1]塞满；堵塞,<div><div>△かばんに本が詰まっている。/书包里塞满了书。</div></div><div>△下水が詰まる。/下水道堵了。</div>,"","",[sound:詰まる.mp3]
積み重ねる,つみかさねる,⑤,[他動2]堆起，垒起;积累,△経験を積み重ねる。/积累经验。,"","",[sound:積み重ねる.mp3]
摘む,つむ,[0],[他動1]摘，掐；剪,<div>△花を摘む。/摘花。</div>,"",<div>芽を摘む。/摘芽；扼杀在摇篮里，防患于未然</div>,[sound:baidu-1291bc55-9d9aa6eb-e097248a-ea2f1deb-0f3d134a.mp3]
<div>詰める</div>,つめる,②,[他動2]塞满;缩短;节约,<div>△寸法を詰める。/縮小尺寸。</div><div>△生活費を詰める。/节省生活费。</div>,"",根を詰める。/聚精会神。,[sound:詰める.mp3]
<div>積もる</div>,つもる,②[0],[自動1]积，堆积；梁积,<div>△雪が積もる。/积雪。</div><div>△月日が積もる。/日积月累。</div>,"","",[sound:積もる.mp3]
<div>艶</div>,つや,[0],[名]光泽，光亮;亮点，精彩之处,<div>△磨いて艶を出す。/磨亮，磨出光泽。</div>,"","",[sound:baidu-653c05eb-34bf8d8b-0ea19f44-c44f6bec-fcaa32d0.mp3]
<div>強気</div>,つよき,[0],[名]好强，强硬,<div>△強気に出る。/盛气凌人。</div><div>△強気な発言/強硬的发言。</div>,"","",[sound:baidu-57b2aff8-706e8d1a-92ecebff-e6d83976-7bf4d730.mp3]
<div>強まる</div>,つよまる,③,[自動1]增强.加强,△風が強まる。/风势加强。,"","",[sound:強まる.mp3]
<div>強み</div>,つよみ,③,[名]长处，强项,△強みを発揮する。/发挥强项。,"","",[sound:強み.mp3]
<div>強める</div>,つよめる,③,[他動2]加强，增强,△碓信を強める./更加确信。,"","",[sound:強める.mp3]
釣り,つり,[0],[名]钓鱼;找零的钱,△休暇を利用して釣りに出かける。/利用假期出门钓鱼。<div>△お釣りを受け取る。/收好找零的钱。</div>,"","",[sound:釣り.mp3]
釣り合う,つりあう,③,<div>[自動1]匀称，保持平衡;相配，般配</div>,<div>△収入と支出が釣り合う。/收入与支出保</div><div><div>持均衡。</div><div>△ズボンと靴が釣り合わない。/裤子与鞋子不搭。</div></div>,"","",[sound:釣り合う.mp3]
<div>蔓</div>,つる,②①,[名]藤蔓；门路，关系，线索,<div>△新しい蔓を発見する。/发现新线索。</div>,"","",[sound:蔓.mp3]
<div>吊る</div>,つる,[0],[自他動1]吊，悬挂,△描を吊る。/架桥梁。,"","",[sound:吊る.mp3]
<div>〜連れ</div>,〜づれ,<div><br /></div>,<div>[接尾]带领……，与结伴</div>,△子ども連れ/带着孩子
<div>手〜</div>,て〜,<div><br /></div>,<div>[接頭](亲手）制作；（接イ形容词、ナ形容词前)表示强调</div>,<div>△手作り/亲手做，手工制作的</div><div>△手がたい/坚实的，踏实的，靠得住的</div>
<div>提案</div>,ていあん,[0],<div>[名•他動3]提案，提出意见或建议</div>,<div>△環境保護について提案する。/针对环境保护提出相应意见。</div>,"","",[sound:提案.mp3]
<div>低下</div>,ていか,[0],[名•自動3]降低;恶化，变差,<div>△品質が低下する。/品质下降。</div>,"","",[sound:低下.mp3]
